热功率（MW）915.010925,电功率（MW）299.991913,主回路1冷却剂流量（kg/s）3612.538574,主回路2冷却剂流量（kg/s）3615.324707,主回路1热管段冷却剂温度（℃）306.852814,主回路2热管段冷却剂温度（℃）306.851501,主回路1冷管段冷却剂温度（℃）283.405212,主回路2冷管段冷却剂温度（℃）283.398712,主回路1蒸汽发生器二次侧压力（MPa）5.842700,主回路2蒸汽发生器二次侧压力（MPa）5.829300,主回路1蒸汽发生器水位（m）10.473400,主回路2蒸汽发生器水位（m）10.480000,主回路1蒸汽发生器给水流量（kg/s）246.581894,主回路2蒸汽发生器给水流量（kg/s）246.011307,与前值相同，未使用,与前值相同，未使用,主回路1蒸汽发生器给水温度（℃）212.815598,主回路2蒸汽发生器给水温度（℃）212.814499,恒定量，未使用,恒定量，未使用,主回路1蒸汽发生器蒸汽出口流量（kg/s）244.279297,主回路2蒸汽发生器蒸汽出口流量（kg/s）243.720703,主回路1蒸汽发生器蒸汽出口温度（℃）273.898285,主回路2蒸汽发生器蒸汽出口温度（℃）273.749512,稳压器压力（MPa）15.265100,稳压器水位（m）5.402600,好像是稳压器加热功率，因为变化观察不到规律，未使用,稳压器蒸汽空间温度（℃）357.856293,稳压器水空间温度（℃）337.480011
915.017273,300.027313,3612.536621,3615.386719,306.852814,306.851105,283.404297,283.398010,5.843100,5.828800,10.474100,10.480300,246.562897,246.006302,246.558899,246.017303,212.815598,212.814407,18.000000,18.000000,244.309204,243.729996,273.902313,273.743286,15.263900,5.402700,136.694000,357.829712,337.469788
915.018188,299.994507,3612.518066,3615.282715,306.852509,306.851105,283.404388,283.398010,5.843000,5.829300,10.474000,10.480400,246.552505,246.029099,246.555206,246.022003,212.815704,212.814499,18.000000,18.000000,244.311295,243.722702,273.901215,273.749115,15.263800,5.402700,136.600998,357.835388,337.469788
915.018921,300.011200,3612.529541,3615.249756,306.852814,306.851105,283.404388,283.397888,5.842300,5.829100,10.473800,10.480300,246.579407,246.006500,246.584793,246.008408,212.815704,212.814499,18.000000,18.000000,244.235107,243.678497,273.894287,273.745911,15.263600,5.402700,136.659607,357.866699,337.470001
915.021179,300.005310,3612.531982,3615.330322,306.852509,306.851105,283.404297,283.397888,5.842900,5.829100,10.473900,10.480300,246.572006,246.020996,246.568100,246.019302,212.815399,212.814194,18.000000,18.000000,244.319595,243.744995,273.900085,273.747711,15.263900,5.402700,136.751205,357.836090,337.470703
915.019775,299.995087,3612.517822,3615.322266,306.853790,306.851105,283.404297,283.398010,5.842400,5.829400,10.473800,10.480400,246.575699,246.007904,246.581696,246.003998,212.815506,212.814301,18.000000,18.000000,244.289597,243.734406,273.894714,273.750214,15.264000,5.402800,136.592407,357.814606,337.470215
915.021973,300.020813,3612.516113,3615.257324,306.852600,306.851013,283.404205,283.397888,5.842800,5.829000,10.473900,10.480300,246.581100,246.005005,246.575302,246.011002,212.815201,212.813995,18.000000,18.000000,244.322800,243.760498,273.898987,273.745605,15.263700,5.402700,136.612396,357.841614,337.469788
915.022522,299.982513,3612.523926,3615.222412,306.852905,306.851013,283.404205,283.398010,5.842900,5.829100,10.474000,10.480400,246.565308,246.023102,246.564102,246.020493,212.815506,212.814301,18.000000,18.000000,244.306396,243.726807,273.900787,273.747711,15.263600,5.402700,136.706802,357.868713,337.470001
915.023804,300.029205,3612.535645,3615.245117,306.852112,306.850891,283.404388,283.398102,5.843100,5.829400,10.474000,10.480400,246.562500,246.011505,246.561600,246.009705,212.815308,212.814102,18.000000,18.000000,244.384796,243.810699,273.902313,273.750000,15.263900,5.402600,136.802704,357.862793,337.471100
915.026489,299.985107,3612.534668,3615.315918,306.852905,306.850891,283.404388,283.398102,5.842700,5.829500,10.473900,10.480500,246.563202,246.004898,246.569702,246.001694,212.815704,212.814499,18.000000,18.000000,244.314499,243.752701,273.896698,273.751495,15.264100,5.402700,136.759796,357.833405,337.470886
915.025574,300.027588,3612.511475,3615.285889,306.852997,306.851013,283.404602,283.398285,5.842600,5.829600,10.473900,10.480600,246.591003,245.992004,246.589203,245.991302,212.815598,212.814407,18.000000,18.000000,244.291199,243.752502,273.897308,273.752686,15.264000,5.402700,136.695404,357.820709,337.470612
915.034119,299.989594,3612.521973,3615.258545,306.852509,306.851105,283.404510,283.398285,5.842700,5.828800,10.473900,10.480300,246.572205,246.006195,246.570007,246.016098,212.815796,212.814606,18.000000,18.000000,244.272400,243.703201,273.897705,273.743195,15.263700,5.402700,136.714005,357.859192,337.470795
915.020020,300.014893,3612.536377,3615.367188,306.852692,306.851105,283.404510,283.398285,5.842600,5.829200,10.473900,10.480400,246.578995,246.021698,246.580597,246.015305,212.815598,212.814407,18.000000,18.000000,244.288696,243.725906,273.897797,273.749390,15.264100,5.402700,136.805496,357.833313,337.471191
915.015930,299.998199,3612.517090,3615.295410,306.852600,306.851288,283.404388,283.398102,5.842900,5.829500,10.473900,10.480400,246.573395,246.004395,246.571304,246.002396,212.815506,212.814301,18.000000,18.000000,244.371597,243.811005,273.900513,273.751404,15.263900,5.402700,136.686798,357.832886,337.470886
915.022278,300.008301,3612.531006,3615.254395,306.852600,306.851288,283.404388,283.398102,5.843000,5.829600,10.474000,10.480500,246.567398,245.998795,246.566498,245.997894,212.815506,212.814301,18.000000,18.000000,244.367996,243.807907,273.901703,273.753113,15.263900,5.402600,136.751205,357.863403,337.471313
915.013977,300.016205,3612.534424,3615.402344,306.852997,306.851288,283.404602,283.398285,5.842900,5.828900,10.473900,10.480200,246.561600,246.004593,246.561493,246.014603,212.815598,212.814301,18.000000,18.000000,244.268600,243.690598,273.897614,273.742310,15.264100,5.402700,136.807007,357.830597,337.471497
915.009216,299.992615,3612.516113,3615.360596,306.853912,306.851288,283.404694,283.398285,5.842400,5.829200,10.473900,10.480300,246.579193,246.025406,246.582993,246.018799,212.815704,212.814499,18.000000,18.000000,244.228104,243.664902,273.897308,273.749298,15.264100,5.402700,136.669601,357.820404,337.471008
915.017883,300.017395,3612.529785,3615.259766,306.852203,306.851105,283.404510,283.398193,5.843000,5.829500,10.473900,10.480300,246.570999,246.005005,246.568298,246.002899,212.815399,212.814194,18.000000,18.000000,244.395401,243.831497,273.901703,273.750885,15.263900,5.402700,136.702499,357.859894,337.471802
915.021729,299.993988,3612.541992,3615.341553,306.852295,306.851105,283.404388,283.398102,5.842600,5.828900,10.473800,10.480200,246.564697,246.010101,246.568298,246.016006,212.815598,212.814407,18.000000,18.000000,244.249603,243.677307,273.895294,273.743591,15.264100,5.402700,136.839905,357.846985,337.472595
915.022278,300.017303,3612.522217,3615.338867,306.852692,306.851105,283.404388,283.398193,5.842700,5.829300,10.473900,10.480300,246.582504,246.017899,246.580704,246.012802,212.815308,212.814102,18.000000,18.000000,244.303894,243.741806,273.899200,273.749512,15.264100,5.402700,136.745499,357.824585,337.472107
915.021729,299.989410,3612.525635,3615.251221,306.852509,306.851105,283.404388,283.398102,5.842900,5.829500,10.473900,10.480400,246.569504,246.005203,246.567993,246.003601,212.815399,212.814194,18.000000,18.000000,244.365005,243.801300,273.901001,273.751312,15.264000,5.402700,136.716797,357.860687,337.472412
915.020386,300.021912,3612.534180,3615.275391,306.852203,306.851105,283.404510,283.398285,5.842800,5.829600,10.473900,10.480500,246.565903,245.999100,246.568497,245.997498,212.815399,212.814194,18.000000,18.000000,244.350601,243.794693,273.897491,273.753204,15.264200,5.402600,136.811295,357.855408,337.473114
